playerID,yearID,season1,season2,season3,season4
bankser01,1966,75,95,83,106
bankser01,1967,95,83,106,44
esaskni01,1984,45,66,41,59
esaskni01,1985,66,41,59,62
esaskni01,1986,41,59,62,108
kellymi02,1995,17,7,19,33
grothjo01,1951,49,51,57,60
grothjo01,1952,51,57,60,28
grothjo01,1953,57,60,28,37
grothjo01,1954,60,28,37,18
grothjo01,1955,28,37,18,11
grothjo01,1956,37,18,11,10
bosleth01,1978,13,8,14,3
bosleth01,1979,8,14,3,2
bosleth01,1980,14,3,2,12
bosleth01,1981,3,2,12,14
bosleth01,1982,2,12,14,27
bosleth01,1983,12,14,27,9
bosleth01,1984,14,27,9,16
bosleth01,1985,27,9,16,9
bosleth01,1986,9,16,9,9
mageewe01,1997,9,11,5,31
mageewe01,1998,11,5,31,17
butlebi03,2008,55,93,78,95
butlebi03,2009,93,78,95,107
butlebi03,2010,78,95,107,82
butlebi03,2011,95,107,82,66
fieldpr01,2006,81,119,102,141
fieldpr01,2007,119,102,141,83
fieldpr01,2008,102,141,83,120
fieldpr01,2009,141,83,120,108
fieldpr01,2010,83,120,108,106
fieldpr01,2011,120,108,106,16
causewa01,1956,4,1,49,38
causewa01,1957,1,49,38,44
causewa01,1961,49,38,44,49
causewa01,1962,38,44,49,34
causewa01,1963,44,49,34,18
causewa01,1964,49,34,18,28
heepda01,1980,6,11,22,21
heepda01,1981,11,22,21,12
heepda01,1982,22,21,12,42
heepda01,1983,21,12,42,33
heepda01,1984,12,42,33,9
heepda01,1985,42,33,9,11
heepda01,1986,33,9,11,49
heepda01,1987,9,11,49,8
shamsar01,1966,47,13,48,47
shamsar01,1967,13,48,47,49
shamsar01,1968,48,47,49,18
dadepa01,1976,1,45,20,37
phillja02,1951,12,0,20,20
huffau01,2001,45,59,107,104
huffau01,2002,59,107,104,92
huffau01,2003,107,104,92,66
huffau01,2004,104,92,66,72
huffau01,2005,92,66,72,108
huffau01,2006,66,72,108,85
huffau01,2007,72,108,85,86
huffau01,2008,108,85,86,59
cashke01,2003,8,21,2,4
cashke01,2004,21,2,4,15
cashke01,2005,2,4,15,3
wainwad01,2006,1,6,6,4
wainwad01,2007,6,6,4,6
wainwad01,2008,6,4,6,4
wainwad01,2009,4,6,4,6
wainwad01,2010,6,4,6,6
haltesh01,1998,13,0,27,65
haltesh01,1999,0,27,65,39
haltesh01,2000,27,65,39,30
listapa01,1993,30,2,25,33
fernach01,1957,51,51,3,35
fernach01,1958,51,3,35,40
fernach01,1959,3,35,40,59
thomale03,1962,104,55,66,75
thomale03,1963,55,66,75,24
thomale03,1964,66,75,24,23
phillmi01,1974,20,29,29,12
phillmi01,1975,29,29,12,28
phillmi01,1976,29,12,28,6
phillmi01,1977,12,28,6,7
phillmi01,1978,28,6,7,4
phillmi01,1979,6,7,4,1
ransoco01,2002,1,1,11,3
ransoco01,2003,1,11,3,8
ransoco01,2004,11,3,8,10
ransoco01,2007,3,8,10,5
ransoco01,2008,8,10,5,4
ransoco01,2009,10,5,4,42
kinerra01,1951,109,87,116,73
alouje01,1964,28,52,20,30
alouje01,1965,52,20,30,39
alouje01,1966,20,30,39,34
alouje01,1967,30,39,34,44
alouje01,1968,39,34,44,40
alouje01,1969,34,44,40,11
alouje01,1970,44,40,11,19
alouje01,1971,40,11,19,15
alouje01,1972,11,19,15,11
alouje01,1973,19,15,11,19
pagnoto01,1988,15,3,23,57
pagnoto01,1989,3,23,57,44
pagnoto01,1990,23,57,44,41
pagnoto01,1991,57,44,41,40
pagnoto01,1992,44,41,40,15
pagnoto01,1993,41,40,15,55
pagnoto01,1994,40,15,55,8
reitzke01,1973,42,54,63,66
reitzke01,1974,54,63,66,79
reitzke01,1975,63,66,79,75
reitzke01,1976,66,79,75,73
reitzke01,1977,79,75,73,58
reitzke01,1978,75,73,58,28
hilldo01,1984,16,48,29,46
hilldo01,1985,48,29,46,20
hilldo01,1986,29,46,20,32
hilldo01,1987,46,20,32,20
lawva01,1981,3,54,42,59
lawva01,1982,54,42,59,52
lawva01,1983,42,59,52,44
lawva01,1984,59,52,44,56
lawva01,1985,52,44,56,78
lawva01,1986,44,56,78,42
slaugdo01,1983,28,42,35,46
slaugdo01,1984,42,35,46,16
slaugdo01,1985,35,46,16,43
slaugdo01,1986,46,16,43,38
slaugdo01,1987,16,43,38,29
slaugdo01,1988,43,38,29,29
slaugdo01,1989,38,29,29,37
slaugdo01,1990,29,29,37,55
slaugdo01,1991,29,37,55,21
slaugdo01,1992,37,55,21,13
slaugdo01,1993,55,21,13,36
templga01,1977,79,47,62,43
templga01,1978,47,62,43,33
templga01,1979,62,43,33,64
templga01,1980,43,33,64,40
templga01,1981,33,64,40,35
templga01,1982,64,40,35,55
templga01,1983,40,35,55,44
templga01,1984,35,55,44,48
templga01,1985,55,44,48,36
templga01,1986,44,48,36,40
templga01,1987,48,36,40,59
castrst01,2011,66,78,44,65
fregoji01,1962,23,50,72,64
fregoji01,1963,50,72,64,67
fregoji01,1964,72,64,67,56
fregoji01,1965,64,67,56,49
fregoji01,1966,67,56,49,47
fregoji01,1967,56,49,47,82
fregoji01,1968,49,47,82,33
fregoji01,1969,47,82,33,32
fregoji01,1970,82,33,32,27
fregoji01,1971,33,32,27,34
fregoji01,1972,32,27,34,33
fregoji01,1973,27,34,33,12
fregoji01,1974,34,33,12,21
torrefr01,1957,40,55,33,5
torrefr01,1958,55,33,5,20
goodwto01,1992,3,1,0,28
goodwto01,1993,1,0,28,35
goodwto01,1994,0,28,35,39
goodwto01,1995,28,35,39,33
goodwto01,1996,35,39,33,33
goodwto01,1997,39,33,33,58
goodwto01,1998,33,33,58,22
goodwto01,1999,33,58,22,17
goodwto01,2000,58,22,17,12
hillaa01,2006,50,78,20,108
hillaa01,2007,78,20,108,68
hillaa01,2008,20,108,68,61
hillaa01,2009,108,68,61,85
hillaa01,2010,68,61,85,41
hillaa01,2011,61,85,41,60
tollewa01,1982,2,20,9,18
tollewa01,1983,20,9,18,43
tollewa01,1984,9,18,43,22
tollewa01,1985,18,43,22,5
tollewa01,1986,43,22,5,9
lopezhe01,1956,69,35,73,93
lopezhe01,1957,35,73,93,42
lopezhe01,1958,73,93,42,22
lopezhe01,1959,93,42,22,48
lopezhe01,1960,42,22,48,52
lopezhe01,1961,22,48,52,34
lopezhe01,1962,48,52,34,39
davenji01,1959,38,38,65,58
davenji01,1960,38,65,58,36
davenji01,1961,65,58,36,26
davenji01,1962,58,36,26,31
davenji01,1963,36,26,31,30
davenji01,1964,26,31,30,30
davenji01,1965,31,30,30,17
davenji01,1966,30,30,17,42
grossga01,2005,7,38,24,40
grossga01,2006,38,24,40,36
vukovge01,1981,4,42,44,60
mathije01,2006,6,23,42,28
mathije01,2007,23,42,28,18
mathije01,2008,42,28,18,22
mathije01,2009,28,18,22,27
mathije01,2010,18,22,27,29
mathije01,2011,22,27,29,12
herrejo03,2010,21,14,12,16
herrejo03,2011,14,12,16,9
nettlgr01,1968,8,26,62,86
nettlgr01,1969,26,62,86,70
nettlgr01,1970,62,86,70,81
nettlgr01,1971,86,70,81,75
nettlgr01,1972,70,81,75,91
nettlgr01,1973,81,75,91,93
nettlgr01,1974,75,91,93,107
nettlgr01,1975,91,93,107,93
nettlgr01,1976,93,107,93,73
nettlgr01,1977,107,93,73,45
nettlgr01,1978,93,73,45,46
nettlgr01,1979,73,45,46,55
nettlgr01,1980,45,46,55,75
nettlgr01,1981,46,55,75,65
nettlgr01,1982,55,75,65,61
nettlgr01,1983,75,65,61,55
nettlgr01,1984,65,61,55,33
jonesbo02,1975,0,17,3,7
jonesbo02,1976,17,3,7,11
jonesbo02,1977,3,7,11,22
jonesbo02,1981,7,11,22,23
oberrmi01,1980,5,5,3,5
oberrmi01,1981,5,3,5,5
freesge02,1956,14,31,18,70
freesge02,1957,31,18,70,79
freesge02,1958,18,70,79,87
freesge02,1959,70,79,87,1
freesge02,1960,79,87,1,26
freesge02,1961,87,1,26,40
freesge02,1962,1,26,40,12
muellbi02,1997,44,59,36,55
muellbi02,1998,59,36,55,23
muellbi02,1999,36,55,23,38
muellbi02,2000,55,23,38,85
muellbi02,2001,23,38,85,57
muellbi02,2002,38,85,57,62
corajo01,1989,1,2,18,9
corajo01,1990,2,18,9,51
corajo01,1991,18,9,51,30
corajo01,1992,9,51,30,39
corajo01,1993,51,30,39,45
corajo01,1994,30,39,45,54
piazzmi01,1993,112,92,93,105
piazzmi01,1994,92,93,105,124
piazzmi01,1995,93,105,124,111
piazzmi01,1996,105,124,111,124
piazzmi01,1997,124,111,124,113
piazzmi01,1998,111,124,113,94
piazzmi01,1999,124,113,94,98
piazzmi01,2000,113,94,98,34
piazzmi01,2001,94,98,34,54
piazzmi01,2002,98,34,54,62
piazzmi01,2003,34,54,62,68
woodwch01,2000,14,5,45,45
woodwch01,2001,5,45,45,24
woodwch01,2002,45,45,24,18
woodwch01,2003,45,24,18,25
woodwch01,2004,24,18,25,8
woodwch01,2005,18,25,8,5
woodwch01,2006,25,8,5,0
strawda01,1984,97,79,93,104
strawda01,1985,79,93,104,101
strawda01,1986,93,104,101,77
strawda01,1987,104,101,77,108
strawda01,1988,101,77,108,99
strawda01,1989,77,108,99,25
strawda01,1990,108,99,25,12
strawda01,1991,99,25,12,17
strawda01,1992,25,12,17,13
strawda01,1993,12,17,13,36
strawda01,1994,17,13,36,2
strawda01,1995,13,36,2,57
brilene01,1966,0,0,5,5
brilene01,1967,0,5,5,3
brilene01,1968,5,5,3,4
brilene01,1969,5,3,4,4
brilene01,1970,3,4,4,6
brilene01,1971,4,4,6,0
brilene01,1972,4,6,0,0.0
brilene01,1973,6,0,0.0,0.0
brilene01,1974,0,0.0,0.0,0.0
asselbr01,1977,17,13,0,25
gilge01,2002,45,16,4,17
brownbo04,1980,47,6,17,22
brownbo04,1981,6,17,22,29
ordonma01,1998,65,117,126,113
ordonma01,1999,117,126,113,135
ordonma01,2000,126,113,135,99
ordonma01,2001,113,135,99,37
ordonma01,2002,135,99,37,46
ordonma01,2003,99,37,46,104
ordonma01,2004,37,46,104,139
ordonma01,2005,46,104,139,103
ordonma01,2006,104,139,103,50
ordonma01,2007,139,103,50,59
gonzaad01,2005,17,82,100,119
gonzaad01,2006,82,100,119,99
gonzaad01,2007,100,119,99,101
gonzaad01,2008,119,99,101,117
gonzaad01,2009,99,101,117,108
gonzaad01,2010,101,117,108,100
gonzaad01,2011,117,108,100,116
northbi01,1972,4,34,33,43
northbi01,1973,34,33,43,31
northbi01,1974,33,43,31,9
northbi01,1975,43,31,9,15
northbi01,1976,31,9,15,30
northbi01,1977,9,15,30,19
brogler01,1960,5,5,5,2
brogler01,1961,5,5,2,3
brogler01,1962,5,2,3,0
thompda01,1971,7,48,36,25
thompda01,1972,48,36,25,37
thomeji01,1992,12,22,52,73
thomeji01,1993,22,52,73,116
thomeji01,1994,52,73,116,102
thomeji01,1995,73,116,102,85
thomeji01,1996,116,102,85,108
thomeji01,1997,102,85,108,106
thomeji01,1998,85,108,106,124
thomeji01,1999,108,106,124,118
thomeji01,2000,106,124,118,131
thomeji01,2001,124,118,131,105
thomeji01,2002,118,131,105,30
thomeji01,2003,131,105,30,109
thomeji01,2004,105,30,109,96
thomeji01,2005,30,109,96,90
thomeji01,2006,109,96,90,77
thomeji01,2007,96,90,77,59
thomeji01,2008,90,77,59,50
oconnda02,1953,55,37,40,42
oconnda02,1954,37,40,42,36
oconnda02,1955,40,42,36,23
oconnda02,1956,42,36,23,0
oconnda02,1957,36,23,0,37
muserto01,1971,0,9,30,18
muserto01,1972,9,30,18,17
muserto01,1973,30,18,17,30
muserto01,1974,18,17,30,7
drabedo01,1987,4,5,3,6
drabedo01,1988,5,3,6,2
drabedo01,1989,3,6,2,6
drabedo01,1990,6,2,6,3
drabedo01,1991,2,6,3,6
drabedo01,1992,6,3,6,8
drabedo01,1993,3,6,8,3
drabedo01,1994,6,8,3,0
kniceal01,1980,0,2,12,10
kniceal01,1981,2,12,10,5
kniceal01,1982,12,10,5,26
fostege01,1970,4,58,12,9
fostege01,1971,58,12,9,41
fostege01,1972,12,9,41,78
fostege01,1973,9,41,78,121
fostege01,1974,41,78,121,149
fostege01,1975,78,121,149,120
fostege01,1976,121,149,120,98
fostege01,1977,149,120,98,93
fostege01,1978,120,98,93,90
fostege01,1979,98,93,90,70
fostege01,1980,93,90,70,90
fostege01,1981,90,70,90,86
fostege01,1982,70,90,86,77
montemi01,2007,37,18,59,43
montemi01,2008,18,59,43,86
montemi01,2009,59,43,86,88
montemi01,2010,43,86,88,42
montemi01,2011,86,88,42,72
grandcu01,2005,20,68,74,66
grandcu01,2006,68,74,66,71
grandcu01,2007,74,66,71,67
grandcu01,2008,66,71,67,119
grandcu01,2009,71,67,119,106
grandcu01,2010,67,119,106,15
grandcu01,2011,119,106,15,66
kaskoed01,1958,22,31,51,27
kaskoed01,1959,31,51,27,41
kaskoed01,1960,51,27,41,10
kaskoed01,1961,27,41,10,22
kaskoed01,1962,41,10,22,10
walkene01,2010,66,83,69,53
walkene01,2011,83,69,53,76
hortowi01,1964,10,104,100,67
hortowi01,1965,104,100,67,85
hortowi01,1966,100,67,85,91
hortowi01,1967,67,85,91,69
hortowi01,1968,85,91,69,72
hortowi01,1969,91,69,72,36
hortowi01,1970,69,72,36,53
hortowi01,1971,72,36,53,47
hortowi01,1972,36,53,47,92
hortowi01,1973,53,47,92,56
hortowi01,1974,47,92,56,75
hortowi01,1975,92,56,75,60
hortowi01,1976,56,75,60,106
maricju01,1961,3,10,4,3
maricju01,1962,10,4,3,9
maricju01,1963,4,3,9,15
maricju01,1964,3,9,15,3
maricju01,1965,9,15,3,5
maricju01,1966,15,3,5,3
maricju01,1967,3,5,3,3
maricju01,1968,5,3,3,9
maricju01,1969,3,3,9,0
maricju01,1970,3,9,0,7
maricju01,1971,9,0,7,0.0
espinda01,2011,66,56,12,27
chavera01,1997,2,0,5,0
chavera01,1998,0,5,0,4
chavera01,2000,5,0,4,23
chavera01,2002,0,4,23,6
chavera01,2003,4,23,6,0
chavera01,2004,23,6,0,10
martica02,1989,32,24,30,35
martica02,1990,24,30,35,31
burriem01,2009,13,0,4,7
kaatji01,1960,0,1,10,8
kaatji01,1961,1,10,8,11
kaatji01,1962,10,8,11,9
kaatji01,1963,8,11,9,13
kaatji01,1964,11,9,13,4
kaatji01,1965,9,13,4,5
kaatji01,1966,13,4,5,10
kaatji01,1967,4,5,10,8
kaatji01,1968,5,10,8,5
kaatji01,1969,10,8,5,4
kaatji01,1970,8,5,4,0.0
kaatji01,1971,5,4,0.0,0
kaatji01,1972,4,0.0,0,0.0
kaatji01,1973,0.0,0,0.0,8
kaatji01,1974,0,0.0,8,2
kaatji01,1975,0.0,8,2,4
kaatji01,1976,8,2,4,0.0
kaatji01,1977,2,4,0.0,2.0
kaatji01,1978,4,0.0,2.0,2
kaatji01,1979,0.0,2.0,2,0
mccraqu01,1996,40,36,59,18
mccraqu01,1997,36,59,18,2
mccraqu01,1998,59,18,2,3
mccraqu01,1999,18,2,3,40
mccraqu01,2000,2,3,40,18
mccraqu01,2001,3,40,18,13
mccraqu01,2002,40,18,13,13
heisech01,2011,50,31,23,22
torrehe01,1969,8,5,2,7
torrehe01,1970,5,2,7,2
torrehe01,1971,2,7,2,26
torrehe01,1972,7,2,26,15
sauerha01,1951,89,121,60,103
sauerha01,1952,121,60,103,28
sauerha01,1953,60,103,28,24
sauerha01,1954,103,28,24,76
sauerha01,1955,28,24,76,46
davisra01,2007,9,19,48,52
davisra01,2008,19,48,52,29
davisra01,2009,48,52,29,43
davisra01,2010,52,29,43,24
davisra01,2011,29,43,24,51
wilsoea01,1960,2,8,7,13
wilsoea01,1962,8,7,13,12
wilsoea01,1963,7,13,12,22
wilsoea01,1964,13,12,22,15
wilsoea01,1965,12,22,15,17
wilsoea01,1966,22,15,17,6
lemonji01,1953,5,13,3,96
lemonji01,1954,13,3,96,64
lemonji01,1955,3,96,64,75
lemonji01,1956,96,64,75,100
lemonji01,1957,64,75,100,100
lemonji01,1958,75,100,100,52
lemonji01,1959,100,100,52,5
bellge02,1983,17,87,95,108
bellge02,1984,87,95,108,134
bellge02,1985,95,108,134,97
bellge02,1986,108,134,97,104
bellge02,1987,134,97,104,86
bellge02,1988,97,104,86,86
bellge02,1989,104,86,86,112
blefacu01,1966,64,81,39,67
blefacu01,1967,81,39,67,37
blefacu01,1968,39,67,37,14
mcguiry01,1998,10,18,0,8
jimenma01,1963,15,38,1,10
jimenma01,1964,38,1,10,11
ellisjo01,1970,29,34,25,68
ellisjo01,1971,34,25,68,64
ellisjo01,1972,25,68,64,32
ellisjo01,1973,68,64,32,8
ellisjo01,1974,64,32,8,15
ellisjo01,1975,32,8,15,17
ellisjo01,1976,8,15,17,61
ellisjo01,1977,15,17,61,23
hernaen01,1972,15,9,34,19
hernaen01,1973,9,34,19,24
hernaen01,1974,34,19,24,0
valoel01,1951,55,47,9,33
valoel01,1952,47,9,33,37
valoel01,1953,9,33,37,39
valoel01,1954,33,37,39,26
valoel01,1955,37,39,26,14
valoel01,1956,39,26,14,5
valoel01,1957,26,14,5,16
rowanaa01,2002,29,24,69,69
rowanaa01,2003,24,69,69,47
rowanaa01,2004,69,69,47,89
rowanaa01,2005,69,47,89,70
rowanaa01,2006,47,89,70,64
rowanaa01,2007,89,70,64,34
cabrejo02,1999,0,15,38,8
cabrejo02,2000,15,38,8,37
cabrejo02,2001,38,8,37,47
sakatle01,1978,3,1,9,15
sakatle01,1979,1,9,15,31
sakatle01,1980,9,15,31,12
sakatle01,1981,15,31,12,11
sakatle01,1982,31,12,11,6
sakatle01,1983,12,11,6,5
chitiha01,1951,5,13,41,18
chitiha01,1952,13,41,18,44
chitiha01,1955,41,18,44,25
chitiha01,1956,18,44,25,33
chitiha01,1958,44,25,33,0
hershor01,1984,2,4,8,7
hershor01,1985,4,8,7,6
hershor01,1986,8,7,6,2
hershor01,1987,7,6,2,0
hershor01,1988,6,2,0,2
hershor01,1989,2,0,2,5
hershor01,1990,0,2,5,6
hershor01,1991,2,5,6,4
hershor01,1992,5,6,4,0.0
hershor01,1993,6,4,0.0,0.0
hershor01,1994,4,0.0,0.0,0
hershor01,1995,0.0,0.0,0,1
hershor01,1996,0.0,0,1,3
andremi01,1967,40,45,59,65
andremi01,1968,45,59,65,47
andremi01,1969,59,65,47,50
romered01,1980,10,10,7,18
romered01,1981,10,7,18,31
romered01,1982,7,18,31,21
romered01,1983,18,31,21,23
romered01,1984,31,21,23,14
romered01,1985,21,23,14,5
romered01,1986,23,14,5,10
abramca01,1951,19,13,43,27
abramca01,1952,13,43,27,32
armasto01,1977,53,13,34,109
armasto01,1978,13,34,109,76
armasto01,1979,34,109,76,89
armasto01,1980,109,76,89,107
armasto01,1981,76,89,107,123
armasto01,1982,89,107,123,64
armasto01,1983,107,123,64,58
armasto01,1984,123,64,58,9
armasto01,1985,64,58,9,49
olivato01,1963,1,94,98,87
olivato01,1964,94,98,87,83
olivato01,1965,98,87,83,68
olivato01,1966,87,83,68,101
olivato01,1967,83,68,101,107
olivato01,1968,68,101,107,81
olivato01,1969,101,107,81,1
olivato01,1970,107,81,1,92
olivato01,1971,81,1,92,57
olivato01,1972,1,92,57,58
veryzto01,1974,9,48,25,28
veryzto01,1975,48,25,28,32
veryzto01,1976,25,28,32,34
veryzto01,1977,28,32,34,28
veryzto01,1978,32,34,28,14
veryzto01,1979,34,28,14,4
veryzto01,1980,28,14,4,3
bressed01,1957,10,8,26,43
bressed01,1958,8,26,43,11
bressed01,1959,26,43,11,68
bressed01,1960,43,11,68,60
bressed01,1961,11,68,60,55
bressed01,1962,68,60,55,25
bressed01,1963,60,55,25,49
bournra01,1993,3,11,18,20
bournra01,1994,11,18,20,19
nievewi01,2005,0,0,8,20
nievewi01,2006,0,8,20,26
nievewi01,2007,8,20,26,16
nievewi01,2008,20,26,16,0
nievewi01,2009,26,16,0,8
nievewi01,2010,16,0,8,22
nievewi01,2011,0,8,22,7
pearsal02,1959,8,6,41,42
pearsal02,1960,6,41,42,47
pearsal02,1961,41,42,47,16
pearsal02,1962,42,47,16,21
suttodo01,1967,4,3,3,6
